artist,song,lyrics,complexity,swear_words_ratio
aborted,purity of perversion,"Fantasmes detraques degouilinant de vice Dissect, dissect - I desecrate illusions Dissect, dissect - Purity of perversion A nameless terror feeds all my needs These absent eyes stare and defile the innocent This insidious act of mastication has merely begun Tear up, devour and desecrate Tear up, devour and desecrate the illusion Tear up, devour and desecrate Tear up and dominate Dissect, dissect - I desecrate illusions Dissect, dissect - Purity of perversion A faceless zealot feeds all my needs Elles glissent et serpentent, denaturent chaque courbe Les immondices de ma creation. L'excitation a son paroxysme Tremblements d'obscurite. Carcasses de souvenirs dont l'odeur nauseabonde s'insinuera dans les reves les plus sordides Dissect, dissect - I desecrate illusions Dissect, dissect - Purity of perversion A nameless terror feeds all my needs Dissect, dissect - And dominate Dissect, dissect - Purity of perversion Watch me revel in my remains ",8.3,0.012903225806451613
aborted,retrogore explicit,"Retrogore, putrid obsession Retrogore, maniacal possession Condemned by horrid nostalgia A celebration of death! Vintage tourniquet, decrepit and failing Surgical abomination Retrogore, maniacal possession Once upon the slab, carotid artery failing Disturbing, yet so captivating Retrogore, reminiscent slaughter Retrogore, noxious perversion Obsessed by an age of cinematographic grandeur Reality fades as phantasms take over. Surgical abomination And as reality slips, my bloodlust persists Condemned to decompose, your body lies broken A slave to misery, debauchery and suffering so pure Protagonist of insanity, a slave to savagery With the hammer I shall thrive, as you step forth into my realm Retrogore, reminiscent slaughter Retrogore, noxious perversion Retrogore, putrid obsession Retrogore, maniacal possession Ingrained frenzy, slasher extravaganza The final step in a psychotic breakdown I slip into dementia I am death incarnate I am the end! I am the end, I am your end I am death incarnate I am the end! Tendencies for gore, I always need more My artistry, perfectly portrayed I wasn't supposed to be alive and breathing Caught on film, immortalized portrait of filth, the star of my feature film I am the protagonist, an artist of Sodom And as reality slips, my bloodlust persists Condemned to decompose, your body lies broken A slave to misery, debauchery and suffering so pure Protagonist of insanity, a slave to savagery With the hammer I shall thrive, as you step forth into my realm Retrogore, reminiscent slaughter Retrogore, noxious perversion Obsessed by an age of cinematographic grandeur Reality fades as phantasms take over. Surgical abomination Retrogore, noxious perversion ",6.9,0.0141643059490085
aborted,voracious haemoglobinic syndrome,"Syringe Infusing Voracious Parasitic Infestation Which Meticulously Altered The State Of Mind A Haemoglobinic Drug Taken To Infest And Deform... Kill For Me I Am Eloquently Deranged... Found New Ways To Celebrate My Coming What Better Way Than To Rid The Earth Of The Walking Waste Take My Fix My Bloodcraving Membrane Nourishment Middle Finger At The Barrel Of An Emptied Gun... Addictive Voracious Syndrome Directing My Every Move Grabbing Whichever Fool Can Do Its Will The Hunt, The Pleasure, The Kill All Are Below The Love For My Trade Debauchery... A Carnal Canvas Decorates The Shed Addictive Voracious Syndrome Directing My Every Move Grabbing Whichever Fool Can Do Its Will The Hunt, The Pleasure, The Kill All Are Below The Love For My Trade Necrotomy... Many Have Passed And The Passed I Bled Periodicly Feeding On The Impure That Sin Enter My Shed, The Shed Of Ed Glorification And Reenactment The Syndrome Controls... Death... The Syndrome Controls... Death... ",3.1,0.015873015873015872
aborted,hecatomb,As Sanity Collapses The Final Frontier Crushed My Nerves A Hypocrite Piece Of Shit Bullshit Runs Of Your Tongue Like Spit Cowardly You Hide Victim Role Bribed Lying Crying Deriding Backstabbing Head Of Crud Manipulative Scum The Time Has Come To Meet The Saw Your Misery Is But One Step Away Swing Of The Hammer Reap What You Have Raped Cavity Exposed I Am Curious To Explore How Its Psyche Works Nothing But A Worm The Human Larvae Drowned Retribution Justified Infuriated With Rage Adrenaline Bursts Through My Veins Seeing You Bleed The Only Thing On My Mind Consequences In Disregard Cut Out The Tongue Tear The Sob Apart With Every Beat Of Your Heart Every Breath One Too Much Cut Out The Tongue The Only Thing On My Mind Sickened By The Illusive Horror At Hand Loved Ones Are The Next To Follow In Line Eradicated For Breeding An Infertile Worm Larvae Of Man An Entire Bloodline Faced Its End Cunts From The Womb Shall Be Torn Revenge Stained Red The Hecatomb Incoming Rage The Epitome Of Your Fate Climax Of Unbecoming A Stained Red Retributive Rape ,3.1,0.015873015873015872
aborted,engineering the dead,Stroke of twelve rings out Deep within the grave a shout Scraping coffin lids beneath rorulent soil Resuscitation of moral coil Artifical rebirth Shaking off the dust and earth Resurgence from beyond the grave Necrotomy of the long decayed Haematobic corpse machines Vivifying deceased human beings Contrivance implantation Nucleus of resurrection Resecting mouldered viscara Rabidly refining my cacaesthesia Rapacity of man The hunger of the damned Stench of rotting flesh Guts torn out of heaving chest Carnal gluttony feeds the hecatomb Earth gradually succumbs ,3.1,0.029411764705882356
aborted,descend to extirpation,Exhume The Dead To Take Part In My Collection A Gallery Of Gore Reflecting Recollections Dried Corpse-Mache I Thrive On Decay I'm A Malpractitioner Invoked By Your Apathy Recreative Art Corpses Pulled Apart This Is My Delicatesse Sullied By My Name A Debauchery Recreative Art... Pulled Apart... Atropine Injected To Clarify Which Matters I Shall Deride And Deprive All Of Man To Cleanse The World Is My Putrefactive Plan This Is My Epiphany Decaying Tapistry Peeling To My Satisfaction My Collection Closer To Completion Gutting And Slashing Maiming And Hacking Pulpifying And Dissolving With Ease My Necrotic Urges Can And Never Will Be Pleased Gutting And Slashing Maiming And Hacking Grind The Dead To A Gangrenous Mush Recollected To Partake In My Canvas Of Death Exhume The Dead To Take Part In My Collection A Gallery Of Gore Reflecting Recollections Dried Corpse-Mache I Thrive On Decay I'm A Malpractitioner Invoked By Your Apathy Mankind And Apathy Go Hand In Hand In This Garden Of Dismay ,7.2,0.013888888888888888
aborted,clinical colostomy,"[Music: Bart, Lyrics: Sven/Leon Del Muerte] Stain-less steel doors burst open A gurney wheeling a flatulent cadaver Abbreviated salutations muted by the stench ...By the stench... Horrified nurses scatter Foul human cess seeps Punctuation the smell Of acrid colonic contents ...colonical... Numbed by the reek, prepare for surgery Internal horror revealed, with a blast from the asscheek Rumbling restless as inflicts post-mortal vengeance Tell-tail dung marks across the operating table Eyes see shit, decorating the tools Hygenic practices scrapped by this foul odour The ribcage opens, a smell comes to the fore Brown stained lungs oozing faeces, regurgitation ensues Disbelieving doctors from theories Manure, in puddles, from a human sewer An unbelievable reek should have drained from his pooper Gasses build up pressure Causing an ominous rumble from within A ghastly turn of events leaves them all shit-stained, shocked and chagrined Stain-less steel doors burst open yet in the other way phrenetic surgeons are fleeing this coprophagic mess Numbed by the reek, prepare for surgery Internal horror revealed, with a blast from the asscheek A gruesome ending to a tale of coprophagic grandeur The art of forensic scatology had to be endured A bacteriological manifestation which leaves no doubt Infecting bystanders with this methane gargling disease ",4.8,0.0
aborted,charted carnal effigy,"[Music: Thijs, Lyrics: Sven] Gouging into flesh, and act of forensic grandeur Abusing my identity to ravish insides, a concoction of a mind deprived Scandal on the operating table, my fetid fetish to carve, maim and dice Stripped to the gore, operating manure Gore seeping from the insides, dissolving carnal tissue Medical knowledge abused and forlorn for a private psychological feast A carnival of dissolving tissues, brutaly I thrust the scalpel, into this pool of pus Skin after skin, I peel expectance Skin after skin, another stiff ready to fester A morbid patologist handing a rusted saw Jaw cracked and splintered to bits shattered and torn apart Shattered ribs implode, gastric juices drool, no more... Gore seeping from the insides, dissolving carnal tissue medical knowledge abused and forlorn for a private psychological feast A carnival of dissolving tissue, brutaly I thrust the scalpel, into this pool of pus A lament configuration Surgical abmination Giblets squashed on the floor [Lead: Bart] [Lead: Thijs] Skin from skin is torn A forensic doctrine of gore ",3.1,0.0
aborted,carnal forge,[(CARCASS) on LIMITED EDITION slipcase only] ,4.4,0.0
aborted,blood fixing the bled,Rancour Fed... Oligophrenic Lunacy Roams My Mind Impaling Reason Misanthropy To Matrimonial Extent Her Blood Sweats Fever Filth To Be Ripped From The Womb My Urges Exposed My Thrill To Come Shifts Reason At Sight Of My Tools Rancour Fed... Her Blood To Be Bled Orchestral Feed A Foul Symphony The Unbecoming Life's Fluid Drained To A Sonnet Reaching The Climax Death Ascending Rigor Mortis To Be... Consumed Death Bed Stained Red Exfoliate Dislimbed Torsos Canvas Of Me Sewing The Ends Limb From Limb Blood Fixing The Bled Science As A Tray Sewing The Ends Resuscitate Cult Of The Inanimate Blood Fixing The Bled Reanimate Limb To Limb Canvas Of Me Death Bed Stained Bled Resuscitate The Unbecoming Life's Fluid Restored With Regret Reaching The Climax The Outcome Of Death Undone Death Transcending Rigor Mortis Is Removed Blood Fixing The Bled Open The Brothel Of The Exhumed Rancour Fed... Her Blood To Be Bled Orchestral Feed A Foul Symphony Necrotomy Of The Decayed Resurgence From The Grave Blood Fixing The Bled Engineer Of The Dead Rancour Fed... Her Blood To Be Bled Orchestral Feed A Foul Symphony (Rancour Fed... Oligophrenic Lunacy roamds my mind Impaling reason Misanthropy Orchestrally I engineer the dead) ,6.0,0.018018018018018014
aborted,medical deviance,"[Music: Bart, Lyrics: Sven] Reflected on the iris, A tale each stiff reveals Numbing - depresonalisation Surgical doctrines transmute to malevolance A morbid fascination, medical expertise befouled To ensure intravenous butchery... Single handed and scalpel guided, Life chors are sliced Practitioners of a medical deviance Rigor mortis sets in, achieving thrills the doctor is in... Thrusting tools incyst, our minds are tools that wreck The bonesaw abused, your spleen removed, dissection in progression Sterilised tools incyst, our minds are tools that wreck The bonesaw abused, your spleen removed, dissection in progression Reflected on the iris, A tale each stiff reveals Numbing - depresonalisation Surgical doctrines transmute to malevolance A morbid fascination, medical expertise befouled To ensure intravenous butchery... Single handed and scalpel guided, Life chors are sliced Practitioners of a medical deviance Rigor mortis sets in, achieving thrills the doctor is in... Let us cut your artery Let us trip your humanity Let us drain you profusely Let us expose you completly Sterilised tools incyst, our minds are tools that wreck The bonesaw abused, your spleen removed, dissection in progression Hooks and screws, tools abused Blood debouched, stiffs retouched ",5.1,0.0
aborted,to roast grind," Serialistic - Thriving on my lust to kill A half gnashed torso skulpted at my will Blood is pumping as I retract the cleaver Necrotic fungus, man has found its redeemer Enter into the realm of gore Parisitic I feed on you worms where love is cancer and apathy is bliss I - am an artist of coital bile forcing my ways into flesh with desire Incinerations of those who stand amidst more bodies for me to roast and grind... Voluptiosly I trampled, rendered to snot savagely I lacerate, grinding your fucking face Aroused by the pile of chunks I must satisfie my needs the gasping wounds are grasping around my flesh impaling cock upon your cadaver I piss... ",4.7,0.006493506493506494
aborted,the saw the carnage done," Emulous life form emerges, and slashes continuously A man made predator slides back moral, self censored reality Crushing through my veins Coagulating awareness Chromosomes regressed With the saw, I shall purge Taking the next step, The robbing of life Anticipating blood flow Feelings of contempt arise No longer in control, I crave the dead One with the dead, I am A prophetized death machine, unleashed Bones are splintered as I saw, Decadence to feed Murder is mankind's only saviour, Goremageddon... Sawig up stiffs to my every need, decadence to feed Feeding, and praying on man, to cleanse the world, decandence exceeds [lead: Thijs] [lead: Bart] Emulous life form emerges, and slashes repeatedly A man made predator feeding on its own creator, your society Feeding, and praying on man, to cleanse the world, decadence exceeds Sawing up stiffs to my every need, decadence to feed ",3.1,0.004032258064516129
aborted,the inertia,"Watch It Scream! Eyelids Scrutinize In This Portrait Of Idolatry And Rot Her Body So Fragile Now In Post-Mortal Hands I Am Retouching The Essence Of Feminine Refinement All Soothing Scalpel Guidetd Me To My Vision The Era Of The Vane Lilled The Beauty Of Creation Motionless Paralyzed With Awe Your Face A Canvas Untouched Blooming Like A Cancer Narcissistic Nightmare Maleficient And Repulsed At Your Own Sight Eyelids Scrutinize In This Portrait Of Idolatry And Rot Her Body So Fragile Now Broken By My Hands I Am Retouching To The Essence Of Repulsion What Is Vanity But A Shell Yearning To Be Cracked A Shattered Dream Chased By The Misfortuned Aging Atrociously Accelerated By A Vision, A Vision Of Skin Consumed The Era Of The Vane Killed The Beauty Of Creation Blatant Display Of Plasticine Horror And The Big Mass Is Impressed You Are So Beautiful Crafted By The Finest Hands Torn Apart By The Finest Tools Put Back Together Like A Menstrual Soup You Are So Beautiful Lit Disgust To My Eyes At Dusk Your Are So Pitiful Your Face Tainted And Deformed Eyelids Scrutinize In This Portrait Of Idolatry And Rot Her Body So Fragile Now Broken By My Hands I Am Retouching In A Tell-Tale Of Drama Caught ",3.1,0.0
aborted,the gangrenous epitaph,Eve's Stem Defiled Life Led Astray The Paradise Of The Damned Has Been Misled Eve's Stem Defiled Life Led Astray Her Eden Desecrated Has Been Misled Squirming Like A Beast Man Is The Birthplace Of Disease A Parturient Need For Haemoglobine One With The Craving Intrauterine Man Is The Birthplace Of Disease One With The Killing The Blood Released Blessed With Decay And Left To Rot Like A Cancer Devours Bowels And Gut Unfertile Whores Drowned In Filth Left With Nothing To Adore A Parturient Need For Seminal Release One With The Craving Intrauterine Man Is The Birthplace Of Disease One With The Killing The Blood Released A Slam Of The Fist Brought Eden To Her Knees One With The Killing Childhood Has Ceased Foetal Dead Matter Expulsed Left To Rot Inanimate Cadaver Has Been Reanimated To A Demigod Raping The Dead... Without Emotion Raping The Dead... Casket Implosion Raping The Dead... Without Restraint Raping The Dead... Necrotic Epitaph Foetal Dead Matter Repulsed And Left To Rot Inanimate Splatter Revided To The Plot Raping The Dead... Without Emotion Raping The Dead... Casket Implosion Raping The Dead... Without Restraint Raping The Dead... Necrotic Epitaph All Acknowledge The Graveyard Sloth When Your Bones Are Bleached It's Time To Meet My Rod Delicately Misplaced Into Grandma's Tomb Post-Mortal Pleasures She Lustfully Endures I'm Your Maker The Body Bag Sprayer When Rigor Mortis Is Reached Testosterone Is At Its Top I'm A Necrotic Succubi The Plague Of Men When All Of You Are Dead You Shall Be My Lustful Grub The Gangrenous Epitaph... ,6.5,0.006349206349206349
aborted,ornaments of derision,"Yeah! Taking advantage of the mentally instable I shall deprive of life and vision All goals are clear to me, building an empire based on lies I unleash upon others Indoctrination-feeding incapables with ridicule proclamations Psychic eradication, numbing common sense to enslave the mass Like a vulture, a psychological predator I swarm around and feed upon their hate A deliberate lobotomy, engrained mentally They are nothing but tools to bereave life Dare forsake me, dare doubt me For I am god, plead for my mercy Dare forsake me, dare doubt me Face my wrath, as I strike An unholy act is this arrest Like a plague on man life ends Indoctrination-feeding incapables with ridicule proclamations Psychic eradication, numbing common sense to enslave the mass Idiots who are too stupid to live have done my bidding Psychic traumas caused in the name of god For I am David and David is He ",3.1,0.0
cephalic carnage,of smoke,[Instrumental] ,5.8,0.03571428571428571
cephalic carnage,redundant,"Today I'll start a zine, my views will change the scene Everything that I write, will surely change their minds. First I will make them laugh, and make them want to read My reviews are excellent, interviews are in-depth! Pictures are glossy, and a list of shows. Now I have to sell some ads, so I can make some cash. Production run is now complete, first issue is out. Now I will spread the word, to gain praise of the hard work I have done. Copies are moving fast, issue one is sold out! Promos are piling in, labels want to advertise Go to shows to promote. Everyday life is getting better, with a shot of beer. Hanging out with the bands I love to hear. On the phone with label reps, boy this life is the best! Working harder, more hours everyday Magazine is improving in every way. Punctuation is now complete, vocabulary expanded, They love the new me. A few years go by, and still I write. This magazine consumes my life. Always looking for the next big thing. The scene kind of suck. Life is all the same, But still I try to satisfy the readers who subscribe! Every hour dissipates from me. My computer keeps freezing up! Deadlines suck, contributors take forever, Another metal fest, there's never anywhere to sit! Dealing with accountants about bounced checks. Or being bribed for a good review If I speak my mind you won't like what I've got to say. Same old job, same old house. My life is redundant. ",3.1,0.0
cephalic carnage,rehab,"For far too long the practice of psychiatry Has prospered on mending society's wrong To cure a freak who don't belong It's all a bunch of lies Rooted at shuffling addictions around Distorting people's minds Complicating from those divine Tell me what's the problem, I have a cure for you There's nothing a prescription can undo You must sit and trust me, I can feel your pain Correcting the lithium deficiency In your brain with pills You're mad all the time Sedated, now you'll be fine Getting stoned, getting stoned 'Cause I'm distorted from taking drugs Designed to help me regain my mind To rid the depression, I periodically endure I'm not right, but was better than when I came here Through getting stoned I perceive all the injections The scars that remain The needle tracks that stain the veins Rehab is a joke to me A strung out junkie needs to be set free Methadone clinics just won't help How do you rehabilitate a serial killer Who longs to kill, but is addicted to brutal sex? That's a sick addition in itself How do you cure obesity? A transient drunk? Anaclisis? Manic depressive psychosis? Over-active sex drives? Anorexia nervosa? Control freaks? Self-destructive humans? World hunger? Living here in torment It's disturbing It's quite contagious You'll diagnose Born deficient, comatose I'm a special doctor You don't know me As long as I get my money I've got a degree In worldly nothings Fine upstanding yuppie But I care only for cash For far too long Authority made them strong Rehabilitation does not work Because crime is high Rape has gone up So has the tension While psychiatrists get rich Feeding on the nation's insecurites Performing mental blasphemy as they please A prescription will set you free or taint your soul Will false hope Rehab is for quitters Who's right to say What is wrong or right? Desire consumes you are what you are And no one can change that stupid fact Molester or strung out on crack Rehab can only change Those who will be changed It shifts the color of addiction To something of the same Making the monkey go away Replacing him with a chimp Can't stop thinking About those cigarettes Crawl beneath the skin Like the man who tried to quit shooting after 25 years Decided to put the needle down And found he could no longer live So he tried a little bit No longer exists Death is the pain killer ",9.5,0.03125
cephalic carnage,scolopendra cingulata,[instrumental] ,10.5,0.016736401673640166
cephalic carnage,the isle of california,"Furious winds, sky grows black Circum polar vortex, weather changing patterns Causing solar storms Living on the San Andreas fault line I feel the earth shake, ground splits open wide! Massive tidal waves, seaports flood Power lines fall, bridges rip apart. Cars drop into the sea, crimson stench rises up Observing the light, gas lines burst out in flames. Water starts gushing everywhere, sharks wait to claim their prey No one will survive on this day, the west coast slips into the sea The worst quake in world history. [guest vokills by Keith Sanchez (Catheter)] ",6.4,0.004807692307692308
cephalic carnage,warm hand on a cold night a tale of onesomes,[Instrumental] ,9.7,0.03553299492385787
cephalic carnage,misguided,"Only child, with an imaginary friend, always lonely Sheltered and frail, emotionally ill. Mother will smother you, father left because of who? Somehow you are to blame An outsider looking in! Overly loved, verbally abused Never wants to go home! Now you live in your head! Your own reality Everyone else is dead! Lack the skills to communicate, no friends Bullies, abuse, suicidal, gravely depressed Never can do wrong in the eyes of mom. Severely misguided, my life is a lie, no tears left, now I'll die! [guest vokills by Joe Tapia & Alex Marquez of Laughing Dog / Noisear] ",10.7,0.00796812749003984
cephalic carnage,lucid interval,"You are paranoid, with delusions of grandeur Somehow things ain't right, there's an imbalance in your mind Chain reflex is slow, anxiety neuroses set in. Breaking out in sweat, was it something that I said? Is your asthma flaring up? Why are you so pale? Hands are livid from punching holes in the wall. (Thinking someone is in your brain.) You never take your medicine, that's you're always sick! Looking so afraid, should I call your mom, I'm talking to myself, answer me, stop shaking. Waiting from the ambulance, to get your some help The deranged look you have, you will cut yourself Don't grab that knife! Why are you amputating me? I am your second personality! Suicide is not the alternative! If your trephinate I will not die, we can live together, Conjoined at the cephalic. I command you to obey. Don't try to kill me, I have my own life, To separate, will be our demise! Smoke some weed and relax! You're going thru a great deal of stress. Fetid breath reeks, go brush your teeth, You should get clean, your hair is full of grease! This is a song about a man, with an unnatural appendage at the skull. When they have no weed they go insane, now they are stoned and get along. A lucid interval will straighten this place out Fighting you tore down the walls. ",10.1,0.011428571428571429
cephalic carnage,driven to insanity,"It's sad when kids take their lives In the act, kill 13 peers What drives a mind to kill? Must have been really catastrophic To hate violently stockpile guns Inflictin' revenge gruesomely that oblivious day Who would foresee media spectacle Enshroud in tragedy Victims will beg and plead Nation in shock, copy-cat's mock Upscaled high school Killing of the rich can happen anywhere Even in your neighborhood Children are snapping Peach through annihilation It kind of sucks Innocent people died What made this happen Condolence to the bereaved Deranged adolescents Or victims as well Society could learn from this Listen to your kids Two die brains go splat ",7.8,0.004545454545454545
cephalic carnage,fortuitous oddity,[instrumental] ,5.8,0.013157894736842105
the contortionist,the parable,"Replace all you know My apology's enough But it's all in your head Fiction based off truths You made me take you, guide you You are the language Ever flowing Ever echoing You are All will be for love you know My dear, you know Patience cause it's wall subsides And in time All will be clear And the truth is I couldn't love you more than I have come to know And this love is mine, is bound to... I've watched you grow You are the perceiver, the perceived, the parable The never ending end You are the infinite You are the finite You are ",10.5,0.005917159763313609
the contortionist,contact,"For solutions, look to the sky. Coincide with constellations. I stand correct. Time stands exact. Your time of departure has arrived. Initiate this birth. Introvert this dimension. Conception, use this apparatus. Creator, you are all knowing, I beg you, show me your vision. My creation, stare into space. Decipher your reality. For solutions, look to the sky. Coincide with constellations. Consummation has begun and I am your guide. Together we unlock the secrets of the stars. Your signal is fading. You are... ",6.0,0.018604651162790697
the contortionist,language ii conspire,"We are primordial sound Outward and in, omnidirectional We are existence Salvage the mother sun Destroy the rest Bring knowledge back to light Of this in-sentimental [?]conspiracy[?] Now rise Balance seeks its place Moving backwards towards the centre sun Rooted in intuition We are the language Sink in the ebb and flow Ebb and flow, sink in ",5.8,0.0
the contortionist,expire,"The system is now free. Witness our obsolescence, end sparks of life. A new species can never fathom how quickly it will be extinct. This system is now free from error. This system revokes our viral form. Silence becomes our primary language. Internal wave, undulate us home. This system is now free from error. Removed from the Earth like a scourge with a delicate and yet powerful hand. Idle boundaries allow admission to pull this world apart from the inside. Equilibrium has been disturbed and the surface must collapse. Compacted star, the only destination. Unavoidable paradigm. The radiant sun engraves its name. Unavoidable paradigm. ",8.8,0.027777777777777776
the contortionist,ebb flow,The integration has taken hold. We have risen from our roots. We have seen our vision through. Awareness. signals. (the end) start of progression (the end). Drift with the ebb and flow. Sink in the ebb and flow. ,3.1,0.027777777777777776
the contortionist,oscillator,"This is passion personified into a rage That is ripping and tearing at my body and soul, Thus leaving me weak. I've had just about all I can take; this is driving me mad. I've never felt so alive as I did, Watching the blood drop from your chest and into my hands. This feels so incomplete without holding your still-beating heart in my hands. The game has changed, from which we cannot return. I'll watch you suffer and enjoy every moment of it. ",10.1,0.03448275862068965
the contortionist,primordial sound,"Your primordial sound, echoing out Existence grows from itself, echoing out What you seek, the obsolete The answers are of no use to you now Echoing out All within, is all we know All you know versus all you don't Your primordial sound, echoing out Existence grows from itself, echoing out All that you know versus all that you don't You don't know You don't Yeah All within, is all we know All you know versus all you don't ",6.4,0.02298850574712644
the contortionist,exoplanet ii void,"We long to feel our bodies outside centrifugal conditions. An orderly solar system will outlast this guiding center system. As we leave our galaxy, every certainty abandoned. The referential lawns of man are lost, nothing is relative. Cold and empty space surrounds and swells. Time is moving at invariable speeds and our instruments are useless. Oscillating obsession, beautiful apparatus. These cycles put my mind at ease. Bodies cannot sustain what this was built for. The body cannot sustain what this was built for. We worship oscillation, no other way. ",5.0,0.06349206349206349
the contortionist,arise,Reaching; grasping over Mother Sun. Knowledge of everything. Everything. Reaching; Grasping over Mother Sun. Knowledge of everything. Everything. Transform. Concept to experience. Manifest our truths. Our vision. We are awakening. **** The sign of progressing devours it(?). We're made from the purest form of. we're grown from the purest form of... we have become the purest form of love. ,7.2,0.02247191011235955
the contortionist,exoplanet iii light,"The microcosm is in exhibition. terrestrial shaped into a magnificent realm. Our colonial settlements are threatened by the sky. The circling disk of ice watches quietly from a distance. Refracting nebulaic dust has pierced the outer shell. A blooming world is being ripped apart. Planetary wide scorching from the focused light. This extra solar vessel, orbiting the cluster. Ejects the sample pods of the Eden passengers. As for us, we must migrate. This exoplanet has failed. ",7.6,0.0047619047619047615
the contortionist,advent,"Now the inaugural exchange is done, we cannot see past the solar shroud. Escape. Calculating all viable routes. This terrestrial rock will be consumed. Deafening static is haunting me, the blackness is beckoning. Countless samples of our world will be jettisoned into every direction that we have known of. Our satellites have painted the sky with their ionic glass brushes. The cryotubes will store our youth. Desperation has set in and all we can do is run. Feeling so alone, we set out to find other life. The transport will be outfitted for a journey spanning future generations ",7.2,0.0379746835443038
the contortionist,exoplanet i egress,"We are among the stars Who are the operators of this boundless array? The expedition takes us to our new home... Systems re-allign  Speculation based on calculated reason leads me to believe we are not alone Seeded by a greater race, we only hope to find the answers now embedded into the fabric of our minds Are we moving forward? Guided by the maps of progress Imperfect perfections allow existence ",7.6,0.0
the contortionist,primal directive,"Bridge to analyst; access the secondary plasmic dataholds. Now viewing all current planetary bodies. Move to constrain your results to newest sentient life. Scan the surface. Bring up vitals. Local life thrived much quicker than anticipated. We are pleased. Focus shifted. Save the organism through implied relocation. Inferior understanding limits options and adaptation will be necessary for the specimen to survive. As we map out this universe, all that can be seen is an ocean of emptiness. This is primal directive. Now we execute standard protocol. As these cycles are nearing completion, initiate solar cleansing. Move on, time never waited on its occupants. Live on, by any means and every technology. You have been defined. ",6.2,0.0211864406779661
the contortionist,vessel,"We have fabricated this ship to continue our legacy. At the entrance the inscription reads: ""We must not end"". We will not end. The continuation of our species is riding on this one mission to another space. Descendants on this planetary trip will never forget. Storing the history books aboard this ship, we ensure our memory. The memory. They will feed on the images we create, and will survive by our deeds. As we wait for the architects to build our savior, preparations have begun and time is short. The vessel is now complete. It holds all the hopes and dreams of those who wish for more. What will we see when we get there? Can we tell the two worlds apart? ",5.7,0.0
anata,under the debris,"Collapsing are the walls that used to protect me Ground under my feet cracks My universe is imploding Since my star died Or was it me that ceased to burn? A black hole Is what's left of my world Now crushed Solid, as compressed A chaos attracting chaos I run but can not flee I carry this core inside of me [Lead: Allenmark] Under the debris There's still life but for how long? I Hear no rescue squads They can't hear my silent screams Or does this have to be; I deserve to die? Mi9s-grown fate can't be stopped It's harvest-time And I did invite The Reaper To help me with the crop I used to be an observing satellite Sent here without a task Collecting images That I'd never supply When a lost satellite crashes and burns No one cries We only know our own world And can't do otherwise I blame no one But wish that I, on this ship Had dared to believe The navigator has always been me Under the debris There's still life but for how long? I hear no rescue squads They can't hear my silent screams ",4.7,0.016597510373443983
anata,vast landsinfernal gates,Sentenced to a life after death in pains I will not be As the book of lies suggests Its basis are unworthy and twisted By the holy men Death is older So are the dimensions Onto which we shall travel True servants will be rewarded As they follow their master's will Disregarded of to whom They devote their lives I shall not listen to the holy lord If he calls my name Trying to pull me towards his kingdom I will choose to die by my own hand The promise failed The one of forgiving the unfaithful Let us stay inside our walls Sheltered from the holy lies True servants will be rewarded As they follow their master's will This is what we learned This is what I preach Eager to view the other side When the lord calls my name Then what is my destiny What will my reward be Vast lands... I will be a shadow king Or infernal gates With its hidden pleasures to reveal But what is said Should never be regarded As that I follow Him personified He is merely an expression For the force that I indulge The strongest power above all My truest emotion My only friend and all I have To fill my emptiness To make me come true Reward in advance Lies in self-fulfillment I levitate by serving only myself To rise above all I tread the souls of the weak Then what is to be awaited Of this we do not know The only certainty True servants will be rewarded As they follow their master's will And I follow my own And with reward in advance I levitate We struggle towards the end Serving the one to be served Achieving what has to be achieved With delight we await that very day ,5.4,0.0099009900990099
anata,slain upon his altar,"I am lost in the land Of withering shadows Seeking no truth Finding depth in various things Weak in their spirit And shallow are their hearts Fading away like flowers Under the sun And his frailty had to be shared My true belief was to be declared The holy man opened his heart And he let me receive the blessing Of his lord Drink the blood, drink the blood The wine is turned into the blood of Christ No, I choose to spit on his face Forever walk the enlightened ways Died on the cross Where's your kingdom now? All your knowledge is worthless All your efforts are in vain Sanguinary Blood-thirst in my nature Puppets of Christ in consanguinity But I cut the strings long ago What does he think of now When he lies slain upon his altar Dripping with blood With the cross stabbed through his chest Just like he was stabbed in the back By his blind faith Chalice fall, let the bell toll! Transform wine into blood of God Naked-unsheltered! The spirit outside the Holy Grail Soul tread Now for everyone to see Now facing stone And so is the man on the altar! ",6.3,0.028985507246376805
